Wn(um),Wp(um),Vm(V)
0.96,3.12,0.886754789
1,3.12,0.882335208
1.04,3.12,0.877963751
1.08,3.12,0.873745544
1.12,3.12,0.869842814
1.16,3.12,0.865720591
1.2,3.12,0.86200543
1.24,3.12,0.858288031
1.28,3.12,0.85464189
1.32,3.12,0.851276484
1.36,3.12,0.847821296
1.4,3.12,0.844500213
1.44,3.12,0.841411385
1.48,3.12,0.838257165
1.52,3.12,0.835163719
1.56,3.12,0.832295559
1.6,3.12,0.82950434
1.64,3.12,0.826555552
1.68,3.12,0.823844449
1.72,3.12,0.821277592
1.76,3.12,0.818653964
1.8,3.12,0.816023838
1.84,3.12,0.813577542
1.88,3.12,0.811245545
1.92,3.12,0.808868
1.96,3.12,0.806451373
2,3.12,0.804197843
2.04,3.12,0.802055161
2.08,3.12,0.800006347
2.12,3.12,0.797725178
2.16,3.12,0.795602412
2.2,3.12,0.793598732
2.24,3.12,0.79167611
2.28,3.12,0.789806989
2.32,3.12,0.787750257
2.36,3.12,0.78582506
2.4,3.12,0.784001592
2.44,3.12,0.782251782
2.48,3.12,0.780548371
2.52,3.12,0.778761481
2.56,3.12,0.776966081
2.6,3.12,0.775268426
2.64,3.12,0.773647267
2.68,3.12,0.772082424
2.72,3.12,0.770554232
2.76,3.12,0.768958687
2.8,3.12,0.767332048
2.84,3.12,0.765788711
2.88,3.12,0.764313003
2.92,3.12,0.762890129
2.96,3.12,0.761505853
3,3.12,0.760146151
3.04,3.12,0.758686736
3.08,3.12,0.757241874
3.12,3.12,0.755863616
3.16,3.12,0.7545407
3.2,3.12,0.753262488
3.24,3.12,0.75201879
3.28,3.12,0.75079965
3.32,3.12,0.749578863
3.36,3.12,0.748248279
3.4,3.12,0.746977898
3.44,3.12,0.74575924
3.48,3.12,0.744584361
3.52,3.12,0.743445744
3.56,3.12,0.742336187
3.6,3.12,0.741248686
3.64,3.12,0.740176322
3.68,3.12,0.739035554
3.72,3.12,0.737875533
3.76,3.12,0.736761481
3.8,3.12,0.7356875
3.84,3.12,0.734648044
3.88,3.12,0.73363785
3.92,3.12,0.732651878
3.96,3.12,0.731685243
4,3.12,0.730733151
0.2,3.16,1.021521763
0.24,3.16,1.011344431
0.28,3.16,1.001475641
0.32,3.16,0.99201706
0.36,3.16,0.982995354
0.4,3.16,0.974408136
0.44,3.16,0.966274697
0.48,3.16,0.958622996
0.52,3.16,0.951350325
0.56,3.16,0.944234094
0.6,3.16,0.937552835
0.64,3.16,0.931261378
0.68,3.16,0.925010819
0.72,3.16,0.91927825
0.76,3.16,0.913549783
0.8,3.16,0.908160252
0.84,3.16,0.902958145
0.88,3.16,0.897938312
0.92,3.16,0.893115995
0.96,3.16,0.888487752
1,3.16,0.883938445
1.04,3.16,0.879750672
1.08,3.16,0.875371041
1.12,3.16,0.871426348
1.16,3.16,0.867401992
1.2,3.16,0.863595058
1.24,3.16,0.860065306
1.28,3.16,0.85627768
1.32,3.16,0.852851441
1.36,3.16,0.849572142
1.4,3.16,0.846120248
1.44,3.16,0.842974565
1.48,3.16,0.840011805
1.52,3.16,0.83679039
1.56,3.16,0.833852733
1.6,3.16,0.831080835
1.64,3.16,0.828216768
1.68,3.16,0.825414992
1.72,3.16,0.822806943
1.76,3.16,0.820337851
1.8,3.16,0.817643607
1.84,3.16,0.815121689
1.88,3.16,0.812754192
1.92,3.16,0.810509272
1.96,3.16,0.808064359
2,3.16,0.805735142
2.04,3.16,0.80354882
2.08,3.16,0.801455729
2.12,3.16,0.799365238
2.16,3.16,0.797157987
2.2,3.16,0.795095591
2.24,3.16,0.793139968
2.28,3.16,0.791254783
2.32,3.16,0.789361924
2.36,3.16,0.787360097
2.4,3.16,0.78548062
2.44,3.16,0.783695171
2.48,3.16,0.781976918
2.52,3.16,0.780334828
2.56,3.16,0.778513019
2.6,3.16,0.776753852
2.64,3.16,0.775087397
2.68,3.16,0.773493331
2.72,3.16,0.771952298
2.76,3.16,0.770445371
2.8,3.16,0.768859722
2.84,3.16,0.767258306
2.88,3.16,0.765737388
2.92,3.16,0.764281911
2.96,3.16,0.762877648
3,3.16,0.761510887
3.04,3.16,0.760168128
3.08,3.16,0.758729494
3.12,3.16,0.757300277
3.16,3.16,0.755936478
3.2,3.16,0.75462722
3.24,3.16,0.753362227
3.28,3.16,0.752131658
3.32,3.16,0.750925913
3.36,3.16,0.749738686
3.4,3.16,0.748416876
3.44,3.16,0.747154892
3.48,3.16,0.745944487
3.52,3.16,0.744777941
3.56,3.16,0.743647952
3.6,3.16,0.742547541
3.64,3.16,0.741469933
3.68,3.16,0.740408457
3.72,3.16,0.739309416
3.76,3.16,0.738152335
3.8,3.16,0.737041535
3.84,3.16,0.735971246
3.88,3.16,0.734936039
3.92,3.16,0.733930781
3.96,3.16,0.732950558
4,3.16,0.731990629
0.2,3.2,1.022901985
0.24,3.2,1.012753649
0.28,3.2,1.002901316
0.32,3.2,0.993466069
0.36,3.2,0.984471414
0.4,3.2,0.975933318
0.44,3.2,0.967886712
0.48,3.2,0.960308335
0.52,3.2,0.952882541
0.56,3.2,0.945811667
0.6,3.2,0.939238309
0.64,3.2,0.932819208
0.68,3.2,0.926636506
0.72,3.2,0.920913196
0.76,3.2,0.915144683
0.8,3.2,0.909895363
0.84,3.2,0.90454759
0.88,3.2,0.899705272
0.92,3.2,0.894710564
0.96,3.2,0.890209959
1,3.2,0.88555056
1.04,3.2,0.881331427
1.08,3.2,0.877023777
1.12,3.2,0.872998413
1.16,3.2,0.869132267
1.2,3.2,0.865190464
1.24,3.2,0.861599049
1.28,3.2,0.857950227
1.32,3.2,0.854423345
1.36,3.2,0.85115065
1.4,3.2,0.847774912
1.44,3.2,0.844537179
1.48,3.2,0.84152213
1.52,3.2,0.838457518
1.56,3.2,0.835420302
1.6,3.2,0.832607556
1.64,3.2,0.82993003
1.68,3.2,0.827012171
1.72,3.2,0.824335254
1.76,3.2,0.82181179
1.8,3.2,0.819309218
1.84,3.2,0.816689207
1.88,3.2,0.81426188
1.92,3.2,0.811961911
1.96,3.2,0.809725193
2,3.2,0.807300836
2.04,3.2,0.805050333
2.08,3.2,0.802924116
2.12,3.2,0.800874745
2.16,3.2,0.798752788
2.2,3.2,0.796614556
2.24,3.2,0.794607821
2.28,3.2,0.792696435
2.32,3.2,0.79084558
2.36,3.2,0.78893452
2.4,3.2,0.786984298
2.44,3.2,0.78514788
2.48,3.2,0.783398304
2.52,3.2,0.781709882
2.56,3.2,0.780092219
2.6,3.2,0.778272727
2.64,3.2,0.776548216
2.68,3.2,0.774911682
2.72,3.2,0.773343676
2.76,3.2,0.77182561
2.8,3.2,0.770339255
2.84,3.2,0.768763505
2.88,3.2,0.767186528
2.92,3.2,0.765687378
2.96,3.2,0.764251584
3,3.2,0.762865448
3.04,3.2,0.761515769
3.08,3.2,0.760189532
3.12,3.2,0.758771226
3.16,3.2,0.757357309
3.2,3.2,0.75600766
3.24,3.2,0.754711757
3.28,3.2,0.753459675
3.32,3.2,0.752241904
3.36,3.2,0.751049181
3.4,3.2,0.749854526
3.44,3.2,0.748582257
3.48,3.2,0.747328498
3.52,3.2,0.746126148
3.56,3.2,0.7449677
3.6,3.2,0.743846062
3.64,3.2,0.742754462
3.68,3.2,0.741686342
3.72,3.2,0.740635262
3.76,3.2,0.739540368
3.8,3.2,0.73842494
3.84,3.2,0.737317228
3.88,3.2,0.736250416
3.92,3.2,0.735219195
3.96,3.2,0.734218546
4,3.2,0.733243681
0.2,3.24,1.024243897
0.24,3.24,1.014124265
0.28,3.24,1.004306931
0.32,3.24,0.994903916
0.36,3.24,0.985954945
0.4,3.24,0.977488923
0.44,3.24,0.969511581
0.48,3.24,0.961820819
0.52,3.24,0.95439892
0.56,3.24,0.947419643
0.6,3.24,0.940872851
0.64,3.24,0.934363242
0.68,3.24,0.928303609
0.72,3.24,0.922461967
0.76,3.24,0.916762435
0.8,3.24,0.911473365
0.84,3.24,0.906152491
0.88,3.24,0.901275129
0.92,3.24,0.896323243
0.96,3.24,0.891773314
1,3.24,0.887191301
1.04,3.24,0.882887618
1.08,3.24,0.87872105
1.12,3.24,0.874567416
1.16,3.24,0.870761548
1.2,3.24,0.866810421
1.24,3.24,0.863145502
1.28,3.24,0.859674812
1.32,3.24,0.85601125
1.36,3.24,0.852685714
1.4,3.24,0.849478973
1.44,3.24,0.846117219
1.48,3.24,0.843046817
1.52,3.24,0.840155954
1.56,3.24,0.837014316
1.6,3.24,0.83413013
1.64,3.24,0.831414614
1.68,3.24,0.828649893
1.72,3.24,0.825878939
1.76,3.24,0.823307148
1.8,3.24,0.820851563
1.84,3.24,0.818293474
1.88,3.24,0.815784172
1.92,3.24,0.813439217
1.96,3.24,0.811196556
2,3.24,0.808907212
2.04,3.24,0.806573549
2.08,3.24,0.804393898
2.12,3.24,0.802321332
2.16,3.24,0.800344842
2.2,3.24,0.798167547
2.24,3.24,0.796093027
2.28,3.24,0.794137647
2.32,3.24,0.792266998
2.36,3.24,0.790482637
2.4,3.24,0.788523625
2.44,3.24,0.786621964
2.48,3.24,0.784826139
2.52,3.24,0.783110446
2.56,3.24,0.781450251
2.6,3.24,0.779834896
2.64,3.24,0.778040188
2.68,3.24,0.776348852
2.72,3.24,0.774741038
2.76,3.24,0.773198113
2.8,3.24,0.771702214
2.84,3.24,0.770235775
2.88,3.24,0.768669922
2.92,3.24,0.767116642
2.96,3.24,0.765638636
3,3.24,0.764221988
3.04,3.24,0.762853518
3.08,3.24,0.761520499
3.12,3.24,0.760210386
3.16,3.24,0.758811963
3.2,3.24,0.757413022
3.24,3.24,0.756077219
3.28,3.24,0.754794381
3.32,3.24,0.753554914
3.36,3.24,0.752349625
3.4,3.24,0.751169569
3.44,3.24,0.750005886
3.48,3.24,0.748744517
3.52,3.24,0.747498826
3.56,3.24,0.746304344
3.6,3.24,0.745153778
3.64,3.24,0.744040229
3.68,3.24,0.742957126
3.72,3.24,0.741898116
3.76,3.24,0.740856978
3.8,3.24,0.739803506
3.84,3.24,0.738693494
3.88,3.24,0.737588717
3.92,3.24,0.736525186
3.96,3.24,0.735497705
4,3.24,0.734501372
0.2,3.28,1.025592574
0.24,3.28,1.015499905
0.28,3.28,1.00571499
0.32,3.28,0.996354871
0.36,3.28,0.987467837
0.4,3.28,0.979056623
0.44,3.28,0.971057413
0.48,3.28,0.963296283
0.52,3.28,0.955924443
0.56,3.28,0.949042758
0.6,3.28,0.942384165
0.64,3.28,0.93591768
0.68,3.28,0.92998513
0.72,3.28,0.923992924
0.76,3.28,0.918422076
0.8,3.28,0.913006816
0.84,3.28,0.907792214
0.88,3.28,0.902812438
0.92,3.28,0.897972628
0.96,3.28,0.893312902
1,3.28,0.888877735
1.04,3.28,0.88443819
1.08,3.28,0.880379261
1.12,3.28,0.876153128
1.16,3.28,0.872294404
1.2,3.28,0.868471179
1.24,3.28,0.864691838
1.28,3.28,0.861212828
1.32,3.28,0.857631519
1.36,3.28,0.854215774
1.4,3.28,0.851030398
1.44,3.28,0.847730215
1.48,3.28,0.844571815
1.52,3.28,0.841627061
1.56,3.28,0.838648858
1.6,3.28,0.83566554
1.64,3.28,0.832905252
1.68,3.28,0.830296066
1.72,3.28,0.827452248
1.76,3.28,0.824806938
1.8,3.28,0.822322574
1.84,3.28,0.819946525
1.88,3.28,0.817334617
1.92,3.28,0.814922696
1.96,3.28,0.812649092
2,3.28,0.810488995
2.04,3.28,0.808130703
2.08,3.28,0.805879029
2.12,3.28,0.803763112
2.16,3.28,0.801738314
2.2,3.28,0.799765358
2.24,3.28,0.79760737
2.28,3.28,0.795591718
2.32,3.28,0.793683752
2.36,3.28,0.791850621
2.4,3.28,0.790094579
2.44,3.28,0.788128177
2.48,3.28,0.786272262
2.52,3.28,0.784514746
2.56,3.28,0.782831089
2.6,3.28,0.781197633
2.64,3.28,0.779572855
2.68,3.28,0.777815003
2.72,3.28,0.776155455
2.76,3.28,0.774575232
2.8,3.28,0.773056464
2.84,3.28,0.771581974
2.88,3.28,0.770170422
2.92,3.28,0.768578868
2.96,3.28,0.767048566
3,3.28,0.765591107
3.04,3.28,0.764193101
3.08,3.28,0.762841852
3.12,3.28,0.761525087
3.16,3.28,0.760230708
3.2,3.28,0.758851744
3.24,3.28,0.757467458
3.28,3.28,0.756145208
3.32,3.28,0.754875158
3.36,3.28,0.753648021
3.4,3.28,0.752454911
3.44,3.28,0.751287185
3.48,3.28,0.7501363
3.52,3.28,0.748903762
3.56,3.28,0.747665978
3.6,3.28,0.746479189
3.64,3.28,0.745336297
3.68,3.28,0.744230595
3.72,3.28,0.743155697
3.76,3.28,0.742105447
3.8,3.28,0.741073825
3.84,3.28,0.740054867
3.88,3.28,0.738958122
3.92,3.28,0.737856141
3.96,3.28,0.736795716
4,3.28,0.735771757
0.2,3.32,1.026961129
0.24,3.32,1.016895254
0.28,3.32,1.007146834
0.32,3.32,0.997839202
0.36,3.32,0.988990776
0.4,3.32,0.980613938
0.44,3.32,0.97250282
0.48,3.32,0.964762204
0.52,3.32,0.957479996
0.56,3.32,0.950647955
0.6,3.32,0.943873414
0.64,3.32,0.937502842
0.68,3.32,0.931502891
0.72,3.32,0.925529679
0.76,3.32,0.920084236
0.8,3.32,0.914532806
0.84,3.32,0.909483591
0.88,3.32,0.904340713
0.92,3.32,0.89967496
0.96,3.32,0.894851725
1,3.32,0.890504354
1.04,3.32,0.886003165
1.08,3.32,0.881900286
1.12,3.32,0.877772503
1.16,3.32,0.873814875
1.2,3.32,0.870163457
1.24,3.32,0.866256162
1.28,3.32,0.862719868
1.32,3.32,0.859298553
1.36,3.32,0.855758807
1.4,3.32,0.85252772
1.44,3.32,0.849389904
1.48,3.32,0.84611377
1.52,3.32,0.843115161
1.56,3.32,0.840292672
1.6,3.32,0.837228442
1.64,3.32,0.8343953
1.68,3.32,0.831732787
1.72,3.32,0.829067816
1.76,3.32,0.826325882
1.8,3.32,0.823787274
1.84,3.32,0.82137434
1.88,3.32,0.81892526
1.92,3.32,0.816426131
1.96,3.32,0.81409963
2,3.32,0.811887385
2.04,3.32,0.809732838
2.08,3.32,0.807391734
2.12,3.32,0.805214177
2.16,3.32,0.803155523
2.2,3.32,0.801173117
2.24,3.32,0.799161459
2.28,3.32,0.797070318
2.32,3.32,0.795109107
2.36,3.32,0.793244938
2.4,3.32,0.791446367
2.44,3.32,0.789676318
2.48,3.32,0.787747208
2.52,3.32,0.785934428
2.56,3.32,0.784213105
2.6,3.32,0.782559766
2.64,3.32,0.780951661
2.68,3.32,0.779319404
2.72,3.32,0.777596809
2.76,3.32,0.775967741
2.8,3.32,0.774414039
2.84,3.32,0.772918559
2.88,3.32,0.771464763
2.92,3.32,0.770071778
2.96,3.32,0.768490237
3,3.32,0.766982233
3.04,3.32,0.76554475
3.08,3.32,0.764164901
3.12,3.32,0.76283044
3.16,3.32,0.761529539
3.2,3.32,0.760250519
3.24,3.32,0.758890598
3.28,3.32,0.75752066
3.32,3.32,0.756211683
3.36,3.32,0.75495415
3.4,3.32,0.753739069
3.44,3.32,0.752557846
3.48,3.32,0.751402133
3.52,3.32,0.750263677
3.56,3.32,0.749060079
3.6,3.32,0.747830052
3.64,3.32,0.746650792
3.68,3.32,0.745515381
3.72,3.32,0.744417298
3.76,3.32,0.743350334
3.8,3.32,0.742308516
3.84,3.32,0.74128602
3.88,3.32,0.740277085
3.92,3.32,0.739218947
3.96,3.32,0.738119637
4,3.32,0.737062155
0.2,3.36,1.028337407
0.24,3.36,1.018299405
0.28,3.36,1.008587147
0.32,3.36,0.999329048
0.36,3.36,0.990516764
0.4,3.36,0.982030818
0.44,3.36,0.973923698
0.48,3.36,0.96624123
0.52,3.36,0.959047851
0.56,3.36,0.952113221
0.6,3.36,0.945364687
0.64,3.36,0.93910176
0.68,3.36,0.932983993
0.72,3.36,0.92709206
0.76,3.36,0.921586841
0.8,3.36,0.916072417
0.84,3.36,0.911022223
0.88,3.36,0.905880783
0.92,3.36,0.901191989
0.96,3.36,0.896409087
1,3.36,0.892008511
1.04,3.36,0.887599644
1.08,3.36,0.883402211
1.12,3.36,0.879440402
1.16,3.36,0.875342552
1.2,3.36,0.871628042
1.24,3.36,0.867854078
1.28,3.36,0.864221539
1.32,3.36,0.860844973
1.36,3.36,0.857330277
1.4,3.36,0.854018337
1.44,3.36,0.850915364
1.48,3.36,0.847687128
1.52,3.36,0.844604317
1.56,3.36,0.841726623
1.6,3.36,0.838831792
1.64,3.36,0.835900214
1.68,3.36,0.833189725
1.72,3.36,0.830636099
1.76,3.36,0.827876878
1.8,3.36,0.825260995
1.84,3.36,0.822812106
1.88,3.36,0.820490593
1.92,3.36,0.817961662
1.96,3.36,0.815562267
2,3.36,0.813310391
2.04,3.36,0.811150413
2.08,3.36,0.808942972
2.12,3.36,0.806686789
2.16,3.36,0.804576211
2.2,3.36,0.802568926
2.24,3.36,0.800623982
2.28,3.36,0.798583898
2.32,3.36,0.796554633
2.36,3.36,0.794643804
2.4,3.36,0.792820109
2.44,3.36,0.791053371
2.48,3.36,0.789260546
2.52,3.36,0.787379823
2.56,3.36,0.785607763
2.6,3.36,0.783920666
2.64,3.36,0.782296048
2.68,3.36,0.780711996
2.72,3.36,0.779074099
2.76,3.36,0.777385263
2.8,3.36,0.775785447
2.84,3.36,0.774257263
2.88,3.36,0.772784241
2.92,3.36,0.771350459
2.96,3.36,0.769971846
3,3.36,0.768403933
3.04,3.36,0.766917577
3.08,3.36,0.765499523
3.12,3.36,0.764137354
3.16,3.36,0.762819272
3.2,3.36,0.761533857
3.24,3.36,0.76026984
3.28,3.36,0.758928559
3.32,3.36,0.757572672
3.36,3.36,0.756276695
3.4,3.36,0.755031414
3.44,3.36,0.753828127
3.48,3.36,0.752658518
3.52,3.36,0.751514507
3.56,3.36,0.750388133
3.6,3.36,0.749213553
3.64,3.36,0.747991144
3.68,3.36,0.746819252
3.72,3.36,0.745691142
3.76,3.36,0.744600462
3.8,3.36,0.74354118
3.84,3.36,0.742507491
3.88,3.36,0.741493755
3.92,3.36,0.740494404
3.96,3.36,0.739438155
4,3.36,0.738379324
0.2,3.4,1.029766861
0.24,3.4,1.019757793
0.28,3.4,1.010080213
0.32,3.4,1.000786613
0.36,3.4,0.991899041
0.4,3.4,0.983413301
0.44,3.4,0.975344158
0.48,3.4,0.967752432
0.52,3.4,0.960603487
0.56,3.4,0.953551061
0.6,3.4,0.946878114
0.64,3.4,0.940676192
0.68,3.4,0.934455049
0.72,3.4,0.928697111
0.76,3.4,0.923058718
0.8,3.4,0.917643562
0.84,3.4,0.912501705
0.88,3.4,0.907450353
0.92,3.4,0.902674193
0.96,3.4,0.898001559
1,3.4,0.893493957
1.04,3.4,0.889242584
1.08,3.4,0.884905453
1.12,3.4,0.880965447
1.16,3.4,0.876894113
1.2,3.4,0.873106868
1.24,3.4,0.869499374
1.28,3.4,0.865735323
1.32,3.4,0.862315918
1.36,3.4,0.858943771
1.4,3.4,0.855519241
1.44,3.4,0.852376919
1.48,3.4,0.849304682
1.52,3.4,0.846109978
1.56,3.4,0.843179901
1.6,3.4,0.840422527
1.64,3.4,0.837433424
1.68,3.4,0.834649106
1.72,3.4,0.832036581
1.76,3.4,0.829471469
1.8,3.4,0.826757008
1.84,3.4,0.824248985
1.88,3.4,0.821874461
1.92,3.4,0.819540213
1.96,3.4,0.817049305
2,3.4,0.814737922
2.04,3.4,0.812550901
2.08,3.4,0.810469519
2.12,3.4,0.808191859
2.16,3.4,0.806012721
2.2,3.4,0.803962637
2.24,3.4,0.802001333
2.28,3.4,0.80012364
2.32,3.4,0.798030659
2.36,3.4,0.796058724
2.4,3.4,0.79419455
2.44,3.4,0.792408271
2.48,3.4,0.790670847
2.52,3.4,0.788860278
2.56,3.4,0.787025199
2.6,3.4,0.785291618
2.64,3.4,0.783636917
2.68,3.4,0.782039529
2.72,3.4,0.780478322
2.76,3.4,0.778836535
2.8,3.4,0.777180043
2.84,3.4,0.775608321
2.88,3.4,0.774104703
2.92,3.4,0.772653362
2.96,3.4,0.771238944
3,3.4,0.769864133
3.04,3.4,0.768319865
3.08,3.4,0.766854531
3.12,3.4,0.765455379
3.16,3.4,0.764110443
3.2,3.4,0.762808341
3.24,3.4,0.76153805
3.28,3.4,0.760288684
3.32,3.4,0.758965658
3.36,3.4,0.757623531
3.4,3.4,0.756340291
3.44,3.4,0.755107013
3.48,3.4,0.753915266
3.52,3.4,0.752757
3.56,3.4,0.751624402
3.6,3.4,0.750509774
3.64,3.4,0.749364268
3.68,3.4,0.748149342
3.72,3.4,0.746984671
3.76,3.4,0.745863691
3.8,3.4,0.744780216
3.84,3.4,0.743728372
3.88,3.4,0.74270253
3.92,3.4,0.741697215
3.96,3.4,0.740707042
4,3.4,0.739689145
0.2,3.44,1.031092592
0.24,3.44,1.021107946
0.28,3.44,1.011420154
0.32,3.44,1.002128055
0.36,3.44,0.993243386
0.4,3.44,0.98478625
0.44,3.44,0.976784248
0.48,3.44,0.969272048
0.52,3.44,0.962020831
0.56,3.44,0.954985093
0.6,3.44,0.948430912
0.64,3.44,0.94211829
0.68,3.44,0.935936802
0.72,3.44,0.930273347
0.76,3.44,0.924523139
0.8,3.44,0.919261824
0.84,3.44,0.913966998
0.88,3.44,0.909064823
0.92,3.44,0.90414604
0.96,3.44,0.899643692
1,3.44,0.894980968
1.04,3.44,0.890775841
1.08,3.44,0.886427295
1.12,3.44,0.882429857
1.16,3.44,0.878484079
1.2,3.44,0.874584267
1.24,3.44,0.870994687
1.28,3.44,0.86727626
1.32,3.44,0.863776806
1.36,3.44,0.860493904
1.4,3.44,0.85704505
1.44,3.44,0.853830289
1.48,3.44,0.850805211
1.52,3.44,0.847645577
1.56,3.44,0.844634874
1.6,3.44,0.841821221
1.64,3.44,0.839006873
1.68,3.44,0.836125033
1.72,3.44,0.833461942
1.76,3.44,0.830924975
1.8,3.44,0.828287042
1.84,3.44,0.825698733
1.88,3.44,0.823282243
1.92,3.44,0.820968105
1.96,3.44,0.818571704
2,3.44,0.816182497
2.04,3.44,0.813948554
2.08,3.44,0.811817495
2.12,3.44,0.80973928
2.16,3.44,0.807475942
2.2,3.44,0.805366698
2.24,3.44,0.803371204
2.28,3.44,0.801450943
2.32,3.44,0.799546565
2.36,3.44,0.797499911
2.4,3.44,0.795581137
2.44,3.44,0.793760194
2.48,3.44,0.792008511
2.52,3.44,0.79033305
2.56,3.44,0.788474564
2.6,3.44,0.786682582
2.64,3.44,0.784985393
2.68,3.44,0.783361385
2.72,3.44,0.781789837
2.76,3.44,0.780285676
2.8,3.44,0.778606329
2.84,3.44,0.776980853
2.88,3.44,0.775436133
2.92,3.44,0.773956183
2.96,3.44,0.772525778
3,3.44,0.771130114
3.04,3.44,0.769759282
3.08,3.44,0.768237947
3.12,3.44,0.76679304
3.16,3.44,0.765412284
3.2,3.44,0.764084146
3.24,3.44,0.762797642
3.28,3.44,0.761542122
3.32,3.44,0.760307072
3.36,3.44,0.759001919
3.4,3.44,0.757673277
3.44,3.44,0.756402518
3.48,3.44,0.755180995
3.52,3.44,0.754000546
3.56,3.44,0.752853368
3.6,3.44,0.751731903
3.64,3.44,0.750628706
3.68,3.44,0.749512303
3.72,3.44,0.748304734
3.76,3.44,0.747147142
3.8,3.44,0.746033127
3.84,3.44,0.744956666
3.88,3.44,0.743912044
3.92,3.44,0.742893781
3.96,3.44,0.74189657
4,3.44,0.740915195
0.2,3.48,1.032339482
0.24,3.48,1.022379298
0.28,3.48,1.012709752
0.32,3.48,1.003426266
0.36,3.48,0.994574434
0.4,3.48,0.986170227
0.44,3.48,0.978261041
0.48,3.48,0.970756772
0.52,3.48,0.963408612
0.56,3.48,0.956435015
0.6,3.48,0.949989957
0.64,3.48,0.943535958
0.68,3.48,0.937446829
0.72,3.48,0.931713892
0.76,3.48,0.925999553
0.8,3.48,0.920769279
0.84,3.48,0.91543806
0.88,3.48,0.91059863
0.92,3.48,0.905626582
0.96,3.48,0.901111939
1,3.48,0.896486704
1.04,3.48,0.892225717
1.08,3.48,0.88798267
1.12,3.48,0.88388343
1.16,3.48,0.880073964
1.2,3.48,0.876076717
1.24,3.48,0.872437847
1.28,3.48,0.868857569
1.32,3.48,0.865244548
1.36,3.48,0.861931691
1.4,3.48,0.858608626
1.44,3.48,0.855291551
1.48,3.48,0.852232819
1.52,3.48,0.849223069
1.56,3.48,0.846105894
1.6,3.48,0.843241312
1.64,3.48,0.840546032
1.68,3.48,0.837629856
1.72,3.48,0.83489232
1.76,3.48,0.832327094
1.8,3.48,0.829861685
1.84,3.48,0.827173377
1.88,3.48,0.824693717
1.92,3.48,0.822354009
1.96,3.48,0.820121527
2,3.48,0.817655178
2.04,3.48,0.81535619
2.08,3.48,0.813190113
2.12,3.48,0.81110688
2.16,3.48,0.808975694
2.2,3.48,0.80679203
2.24,3.48,0.804746188
2.28,3.48,0.802799877
2.32,3.48,0.800916122
2.36,3.48,0.798976601
2.4,3.48,0.796989993
2.44,3.48,0.795120555
2.48,3.48,0.793339687
2.52,3.48,0.791619994
2.56,3.48,0.789964262
2.6,3.48,0.788102515
2.64,3.48,0.786351264
2.68,3.48,0.784688536
2.72,3.48,0.783093631
2.76,3.48,0.781546628
2.8,3.48,0.780062808
2.84,3.48,0.778383123
2.88,3.48,0.776787408
2.92,3.48,0.775268659
2.96,3.48,0.773811528
3,3.48,0.772401358
3.04,3.48,0.771023863
3.08,3.48,0.769657177
3.12,3.48,0.768158092
3.16,3.48,0.766733041
3.2,3.48,0.765370199
3.24,3.48,0.764058443
3.28,3.48,0.762787162
3.32,3.48,0.761546077
3.36,3.48,0.76032502
3.4,3.48,0.759037374
3.44,3.48,0.757721943
3.48,3.48,0.756463418
3.52,3.48,0.755253417
3.56,3.48,0.754084029
3.6,3.48,0.752947694
3.64,3.48,0.751837093
3.68,3.48,0.750745027
3.72,3.48,0.749657735
3.76,3.48,0.7484574
3.8,3.48,0.747306751
3.84,3.48,0.746199551
3.88,3.48,0.745129928
3.92,3.48,0.744092315
3.96,3.48,0.743081383
4,3.48,0.74209198
0.2,3.52,1.033550555
0.24,3.52,1.023616703
0.28,3.52,1.013963988
0.32,3.52,1.004718413
0.36,3.52,0.995912527
0.4,3.52,0.987582566
0.44,3.52,0.979739738
0.48,3.52,0.97212282
0.52,3.52,0.964789552
0.56,3.52,0.957917593
0.6,3.52,0.951401262
0.64,3.52,0.944950855
0.68,3.52,0.938967294
0.72,3.52,0.933125844
0.76,3.52,0.927504532
0.8,3.52,0.922194006
0.84,3.52,0.916931817
0.88,3.52,0.912030021
0.92,3.52,0.907132053
0.96,3.52,0.902542994
1,3.52,0.898025995
1.04,3.52,0.89366102
1.08,3.52,0.889584771
1.12,3.52,0.88534374
1.16,3.52,0.881510537
1.2,3.52,0.877598465
1.24,3.52,0.873871699
1.28,3.52,0.870390398
1.32,3.52,0.866733659
1.36,3.52,0.863355231
1.4,3.52,0.860193214
1.44,3.52,0.856774552
1.48,3.52,0.853650952
1.52,3.52,0.850699633
1.56,3.52,0.847605495
1.6,3.52,0.844663645
1.64,3.52,0.841911217
1.68,3.52,0.839174606
1.72,3.52,0.83634064
1.76,3.52,0.833722766
1.8,3.52,0.831234196
1.84,3.52,0.828683629
1.88,3.52,0.826121298
1.92,3.52,0.823734584
1.96,3.52,0.821458239
2,3.52,0.819165909
2.04,3.52,0.816785006
2.08,3.52,0.814565873
2.12,3.52,0.812458957
2.16,3.52,0.810450817
2.2,3.52,0.808248397
2.24,3.52,0.806137256
2.28,3.52,0.804148891
2.32,3.52,0.802246821
2.36,3.52,0.800430268
2.4,3.52,0.798430222
2.44,3.52,0.796499395
2.48,3.52,0.794675766
2.52,3.52,0.792932067
2.56,3.52,0.791241959
2.6,3.52,0.789559633
2.64,3.52,0.787743321
2.68,3.52,0.78603061
